code,run_type,state,model,spin,dump_index,pos,Rhigh,beta_crit,f,Munit,inclination_deg,fovx_dsource,fovy_dsource,distance_cm,distance_mpc,seed,Ns,resolution,n1,n2,n3,N_THBINS,freq_hz,flux_230_jy_or_nearest,flux_230_j17_jy,theta_bin_index_17deg,theta_bin_width_deg,L_unit,T_unit,Thetae_unit,B_unit,Ne_unit,RHO_unit,path,par_path,log_path,notes
IPOLE,image,MAD,CRITBETA,-0.5,5000,1,160,,0.5,1.828701568e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4991856461,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh160/pos1/Ma-0.5_5000_CRITBETA_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,1,160,,0.5,2.808783901e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5205374596,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh160/pos1/Ma-0.5_5000_CRITBETAwJET_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,0,20,,0.5,3.846e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4683932935,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh20/pos0/MAD_spin-0.5_t5000_CRITBETAWJET_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,0,20,,0.5,4.1215e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.510405157,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh20/pos0/MAD_spin-0.5_t5000_CRITBETA_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,1,20,,0.5,1.848666667e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.3801725629,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh20/pos1/MAD_spin-0.5_t5000_CRITBETAWJET_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,1,20,,0.5,2.373833333e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5493595113,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh20/pos1/MAD_spin-0.5_t5000_CRITBETA_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,0,40,,0.5,3.633654421e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5231890918,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh40/pos0/Ma-0.5_5000_CRITBETA_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,0,40,,0.5,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4751375813,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh40/pos0/Ma-0.5_5000_CRITBETAwJET_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,1,40,,0.5,1.828701568e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4991856461,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh40/pos1/Ma-0.5_5000_CRITBETA_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,1,40,,0.5,2.808783901e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5205374596,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh40/pos1/Ma-0.5_5000_CRITBETAwJET_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,0,80,,0.5,3.633654421e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5231890918,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh80/pos0/Ma-0.5_5000_CRITBETA_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,0,80,,0.5,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4751375813,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh80/pos0/Ma-0.5_5000_CRITBETAwJET_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,5000,1,80,,0.5,1.828701568e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4991856461,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh80/pos1/Ma-0.5_5000_CRITBETA_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,5000,1,80,,0.5,2.808783901e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5205374596,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/CRITBETA/Rhigh80/pos1/Ma-0.5_5000_CRITBETAwJET_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,160,1,,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4820221386,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos0/Ma-0.5_5000_RBETA_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,0,160,1,,1.090096326e+26,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4905150003,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos0/Ma-0.5_5000_RBETAwJET_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,160,1,,8.68435759e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4736820018,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos0/output_Ma-0.5_5000_model_RBETA_Rhigh_160_0.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,0,160,1,,2.378141534e+26,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4574398362,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos0/output_Ma-0.5_5000_model_RBETAwJET_Rhigh_160_0.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,160,1,,2.40670661e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5104353243,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos1/Ma-0.5_5000_RBETA_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,1,160,1,,5.776026149e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4937744831,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos1/Ma-0.5_5000_RBETAwJET_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,160,1,,4.90031234e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5048503101,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos1/output_Ma-0.5_5000_model_RBETA_Rhigh_160_1.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,1,160,1,,1.549614824e+26,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5134515591,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh160/pos1/output_Ma-0.5_5000_model_RBETAwJET_Rhigh_160_1.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,0,20,1,,4.1705e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4093449372,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh20/pos0/MAD_spin-0.5_t5000_RBETAWJET_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,20,1,,5.045e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5468554595,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh20/pos0/MAD_spin-0.5_t5000_RBETA_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,1,20,1,,1.9235e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.3160222678,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh20/pos1/MAD_spin-0.5_t5000_RBETAWJET_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,20,1,,2.548333333e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.466782452,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh20/pos1/MAD_spin-0.5_t5000_RBETA_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,40,1,,4.464818989e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5119810351,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos0/Ma-0.5_5000_RBETA_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,0,40,1,,7.601677913e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4946126091,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos0/Ma-0.5_5000_RBETAwJET_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,40,1,,5.639462301e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4790080004,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos0/output_Ma-0.5_5000_model_RBETA_Rhigh_40_0.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,40,1,,2.171166019e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4933642061,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos1/Ma-0.5_5000_RBETA_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,1,40,1,,4.240712182e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5063582661,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos1/Ma-0.5_5000_RBETAwJET_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,40,1,,3.182172823e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5010991907,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh40/pos1/output_Ma-0.5_5000_model_RBETA_Rhigh_40_1.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,80,1,,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5106231795,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos0/Ma-0.5_5000_RBETA_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,0,80,1,,9.340490856e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4911698997,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos0/Ma-0.5_5000_RBETAwJET_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,0,80,1,,6.99822172e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4855824632,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos0/output_Ma-0.5_5000_model_RBETA_Rhigh_80_0.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,80,1,,2.28590455e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4928837643,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos1/Ma-0.5_5000_RBETA_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,5000,1,80,1,,4.949188262e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4759920907,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos1/Ma-0.5_5000_RBETAwJET_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,5000,1,80,1,,3.948878417e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5112662794,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_5000/RBETA/Rhigh80/pos1/output_Ma-0.5_5000_model_RBETA_Rhigh_80_1.000.h5,/work/vmo703/ipole_pars/run_Ma-0.5_5000_RBETA_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,0,160,,0.5,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.475789612,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh160/pos0/Ma-0.5_6000_CRITBETA_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,0,160,,0.5,6.857713649e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4958895569,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh160/pos0/Ma-0.5_6000_CRITBETAwJET_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,1,160,,0.5,2.533892638e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4981553557,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh160/pos1/Ma-0.5_6000_CRITBETA_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,1,160,,0.5,3.825680349e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.496690914,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh160/pos1/Ma-0.5_6000_CRITBETAwJET_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,0,20,,0.5,4.65608e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.3832401933,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh20/pos0/MAD_spin-0.5_t6000_CRITBETAWJET_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,0,20,,0.5,5.8191e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.5466037328,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh20/pos0/MAD_spin-0.5_t6000_CRITBETA_pos0.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,1,20,,0.5,2.698693333e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.4391442987,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh20/pos1/MAD_spin-0.5_t6000_CRITBETAWJET_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,1,20,,0.5,2.873033333e+25,163,160,160,5.21479582e+25,16.90000229,,,320x320,,,,,2.28e+11,0.453344568,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh20/pos1/MAD_spin-0.5_t6000_CRITBETA_pos1.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,0,40,,0.5,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.475789612,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh40/pos0/Ma-0.5_6000_CRITBETA_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,0,40,,0.5,6.857713649e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4958895569,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh40/pos0/Ma-0.5_6000_CRITBETAwJET_Rhigh40_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,1,40,,0.5,2.533892638e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4981553557,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh40/pos1/Ma-0.5_6000_CRITBETA_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,1,40,,0.5,3.825680349e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.496690914,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh40/pos1/Ma-0.5_6000_CRITBETAwJET_Rhigh40_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,0,80,,0.5,4.782158156e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.475789612,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh80/pos0/Ma-0.5_6000_CRITBETA_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos0.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,0,80,,0.5,6.857713649e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4958895569,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh80/pos0/Ma-0.5_6000_CRITBETAwJET_Rhigh80_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos0.par,,
IPOLE,image,MAD,CRITBETA,-0.5,6000,1,80,,0.5,2.533892638e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.4981553557,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh80/pos1/Ma-0.5_6000_CRITBETA_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETA_pos1.par,,
IPOLE,image,MAD,CRITBETAWJET,-0.5,6000,1,80,,0.5,3.825680349e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.496690914,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/CRITBETA/Rhigh80/pos1/Ma-0.5_6000_CRITBETAwJET_Rhigh80_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_CRITBETAwJET_pos1.par,,
IPOLE,image,MAD,RBETA,-0.5,6000,0,160,1,,6.513498057e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.480388416,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/RBETA/Rhigh160/pos0/Ma-0.5_6000_RBETA_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_RBETA_pos0.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,6000,0,160,1,,1.484756479e+26,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.51918872,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/RBETA/Rhigh160/pos0/Ma-0.5_6000_RBETAwJET_Rhigh160_0.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_RBETAwJET_pos0.par,,
IPOLE,image,MAD,RBETA,-0.5,6000,1,160,1,,3.278034377e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5107018265,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/RBETA/Rhigh160/pos1/Ma-0.5_6000_RBETA_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_RBETA_pos1.par,,
IPOLE,image,MAD,RBETAWJET,-0.5,6000,1,160,1,,7.733293336e+25,163,160,160,5.21479582e+25,16.90000229,,,160x160,,,,,2.28e+11,0.5056335232,,,,9.157655111e+14,30546.64941,0,,,,/work/vmo703/ipole_outputs/M87/Ma-0.5_6000/RBETA/Rhigh160/pos1/Ma-0.5_6000_RBETAwJET_Rhigh160_1.00.h5,/work/vmo703/ipole_pars/run_Ma-0.5_6000_RBETAwJET_pos1.par,,
